"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Dominican Republic","DOM","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.4592630804603","58.2483558654785","5.552601184588","4.98162926671985","10.1429299506263","9.63728379072515","3.68600909129697","9.43697720656836","6.51330700198966","3.8180230121107","7.21804471469494","6.03054152848483","6.92946892508711","33.4664803488832","45.1444720430555","5.77781797326745","6.64432069580805","7.63416838812768","10.2576061830133","3.42647998492123","5.3493113436178","7.96628942136113","4.97847501671956","4.62859670880844","4.2157814645044","2.38116064893268","2.0153931389807","3.90748393888811","4.54050503974423","3.59545070493974","5.45467337342448","7.22103350242185","9.55123473466408","5.7871768273554","4.27348873696471",
"Algeria","DZA","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2595985375162","53.7886041752807","21.9261145249715","13.624424658719","29.07764732386","28.577037530273","24.0219040648286","7.001963050334","-3.13108869936045","10.8563363109276","22.6780091895684","-0.4734019596428","1.37285594197843","8.94246223902604","11.4465037896783","12.3615933412553","10.7811837501722","7.09551578619987","15.1178821656575","-7.37374817554633","15.5569181218379","16.9087083630482","8.00244653777544","0.892752993063837","1.45036466218247","-4.98674479608955","0.856688224051865","4.93800729574315","6.16467836389162","0.882992828847023","-4.7113839171413","15.9325995902386","22.9512626050573","0.854841037314543","1.70011466193156",
"East Asia & Pacific (excluding high income)","EAP","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.81362920224475","6.88932031520689","4.30322945424375","2.64177083130433","15.0087193927155","5.2225533539193","1.49015470317768","7.00617304884344","-3.78267918134335","-26.2999927835161","-7.71406676367923","26.5982167835475","11.4865624240994","11.2472798399136","6.39061997126917","8.5829912693266","8.71658582881744","7.06342171694234","15.0941160082403","-2.76912594900325","9.01371738601253","6.83751222954146","5.00323590794862","2.66686728017176","2.05296051570632","-5.47563265671535","1.17114450392724","0.932031656124835","1.81939670683758","-0.0565742583910378","-1.82595653187617","2.1747440659329","2.34806843439985","2.28375927738441","5.01461319244349",
"Egypt, Arab Rep.","EGY","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7430513642449","16.1252711751501","18.350780681308","8.42910538832268","8.44887156388798","11.399741499736","7.10766744856119","9.87627742790933","2.37768148920179","0.919435418300225","3.9444069943829","1.86769984238948","3.16557906750616","6.77749360613839","11.6699083405668","6.21272950618375","7.35997773059287","12.5957398238768","12.2039844630996","11.1855422672375","10.1068646295721","11.6629763507332","19.4828774694148","8.71267457488472","11.2476245037869","9.93088973035982","6.24566313377426","29.5184798346035","21.1748208164536","13.6180959109963","6.17693409847963","4.84715643244118","10.4257892435745","24.7990758719001","33.6915042171892",
"Euro area","EMU","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.38317062735574","22.15","11.3","9.07483488878513","3.89715179110848","9.10917293901807","2.31856149221601","24.9775947531466","15.0772695786828","16.1486673617657","21.8728417590652","24.7992856783348","7.62368935878268","11.3940039534664","7.28820826067988","16.0762200958727","29.5045071421789","-16.2281996990874","19.5382281454081","","","","","","","","","","","","","",
"Spain","ESP","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.32625121093244","6.93513950036797","6.71077121153706","4.53724123553553","3.87984187647956","4.93312976632123","3.53325729668276","2.46503210680234","2.63477983152434","2.618580567008","3.41275208349518","4.16231327621294","4.09170227034321","4.00396572542915","3.9116657619694","4.21292340639742","4.0724888213377","3.56123409827231","2.45204365410383","0.231283091776064","0.292837731273394","-0.145958771821014","-0.202954992229195","0.438175032697188","-0.22068679671149","0.552441816045786","0.372182539615821","1.25794431812474","1.18735470237598","1.42867123652391","1.13391454164042","2.55611236501613","4.71187421007816","6.23528006974459","2.9829920792457",
"Estonia","EST","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.570428952058","873.642867607686","84.8055269927086","39.6690078143544","31.4085715427652","22.5394870536946","9.92246703729838","6.89450253802639","6.46101777278878","3.68470254992069","6.84871839467411","4.80387804769032","3.88938564810275","4.68945896823254","5.92389435266909","8.97863765026128","12.3541655693122","6.79510897052367","-0.387627029587321","1.81653769106526","5.53917467550018","4.20552981379841","4.12395389036655","2.85654308393384","1.30643907694559","2.43852660721117","3.74109847269489","4.84907461768212","3.8226798680774","0.753338456718083","5.37232986473111","15.782419402399","8.05478638343502","3.73336107685222",
"Ethiopia","ETH","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.27137461018907","19.0842902283412","15.5322258683717","13.3768642296365","2.93108171424221","12.7063690187412","0.239138038731795","0.206655550916196","-0.150146937642816","2.22272309261959","6.8","-5.75533534037707","-3.62143421303301","12.7679783276093","3.91136245621971","9.87551191119557","11.5523498044967","17.2205794805554","30.3116730814219","24.1464152909464","1.44457231740682","20.061875081957","33.5414050179971","4.90197929907804","10.9817882908683","10.8365427789747","10.3979572710465","6.67682221960871","12.382276100107","12.8604326413094","18.2545726775222","21.7632725717005","34.666605000447","32.9130722654676","25.538785940473",
"European Union","EUU","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.19722531371924","1.51635686905591","0.893692245224088","1.76544079634935","1.84497580628864","4.20145595843186","-0.0813565192954115","2.08552267002284","3.10399445027419","0.931413290729381","1.63739243267639","3.30463108407764","0.943133244036815","0.189982953920136","0.602239790683768","0.929374287942778","0.920180213508985","2.75439824542774","3.03758641607111","1.77522561944836","0.348872946424805","2.60092840038482","2.94534602282646","2.56139415952232","1.64467051608914","1.63270237918134","0.05519539775689","0.836045933090816","1.98705901186365","1.48185903627636","1.63841596860614","2.49284202465265","6.17278075702792","3.47743748643397","1.70863840247813",
"Fiji","FJI","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.67946936480652","5.9931316401638","6.30667197803403","7.23734503815423","0.828038046046402","1.1304145642476","2.86844229991495","3.2900559949147","7.44795342675249","6.73182094422087","-4.71987387917059","3.24539621003876","3.2664474825379","7.70277935731754","2.19400859215372","6.64518598144788","3.74675881881485","3.02445641038638","2.15811881653597","1.39069502079087","4.22978499907929","9.39134051859072","3.57651352093811","3.62129654202479","12.505405677962","2.53089804690228","2.63332664334581","1.69845757051993","1.42571800764148","1.54802217635034","-1.48397965677574","-2.51306217431772","2.447984343695","4.09957591317935","4.20000057552241",
"France","FRA","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.66599580185081","2.45511567573044","2.02035040654253","1.55772419469594","0.952852945745434","1.15064618751455","1.31735744530737","0.874762059865759","0.908513586199163","0.220167673110879","1.41757333768415","1.90239797511535","2.06427792329687","1.80137944811318","1.63363930976588","1.96210336343643","1.99737953136012","2.38503020327239","2.30079918762539","0.105961139274143","1.089446423803","0.851478363204762","1.08204690089583","0.747875807422233","0.570795054388284","1.13444009013935","0.517258232209031","0.586343157961707","1.11459331332806","1.21052308336793","2.97797868174696","1.22181614073425","3.22063216992299","5.30357173576937","2.31295798668936",
"Faroe Islands","FRO","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.59447437718794","6.94863066561592","-0.952002297174914","-2.40012352793522","1.51621182344519","2.67172494481022","4.87854955309814","7.86638738548197","0.375894775177869","-0.425379106897282","3.49989705671146","-0.111554948657087","2.02544410571137","5.77914288280572","4.0731868743961","",
"Micronesia, Fed. Sts.","FSM","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.94965000222929","5.10137122070229","3.03056651108651","3.01222130656562","2.61503131184722","2.247767526139","1.86960440830831","0.651203193092726","2.9912468251144","-0.784597582283723","1.07890621048246","1.10884683902268","0.0941828893132595","-0.364125356444902","0.99330611340207","2.0969946720524","1.38470893905473","3.17445993547543","5.00497828605305","5.36161961358638","3.60298457333592","1.59563243436212","7.12250101573797","0.636944648983501","3.02389423731965","-5.25035878326008","2.19417711945734","9.55981161695448","9.19220055710306","-3.4313725490196","-3.74433401825496","1.85724028351541","9.39827987525157","6.2097350189978","5.43853723493277",
"Gabon","GAB","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3581413902885","-11.3661025319168","0.213866958889213","-0.509480779167674","46.5514429443013","1.33911548793357","13.5626767433953","0.946536838356195","-17.7864014784402","19.191335888387","28.0893435970034","-6.25259344131398","0.855807814236272","-0.217120395730603","7.7652785346058","20.0944728946612","9.86813727770777","4.23136164247251","20.4789590409741","-18.0745351045978","16.5643202141089","12.68122777311","-2.9419027036061","-6.15792493444491","-0.851390333321461","-8.92717245327955","-4.26975397974572","3.82030214446843","7.17665749439934","1.54748519798422","-9.00986856167656","20.3384091823719","14.7583426835175","-6.86511608258311","0.602554323185473",
"United Kingdom","GBR","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.88621810106144","6.41908648915779","3.32097923876431","2.73304431522527","1.39362356745556","11.4890031777657","4.13730561816845","-0.146831230756689","1.28365737243435","1.38086311660261","1.12168276323006","1.5112471906517","2.1190512693597","2.38704466621699","2.58863877267048","2.94152197182235","2.79243711845791","2.24798315277741","3.42719500745115","1.89709030625647","1.5890807297128","2.19599388276086","1.54274318673173","2.10944101947345","1.31890253241845","0.658400607028796","1.96415131491665","1.85511702317338","1.92064709316311","2.13295139419517","4.96982050842443","0.066556651367506","5.44390476600624","6.88853758661627","4.01174057473806",
"Georgia","GEO","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3590344933704","61.7520532059273","1317.6926314032","15444.4204230537","6041.47404707409","162.73388551076","43.0302705009227","6.53497517117418","6.94032134027844","9.72884175944706","4.67821081510431","5.37434640155622","5.91907467017472","3.42601021010252","8.4336944783275","7.93510297063291","8.44730526034763","9.46750810327333","9.5923273865413","-2.13576824299331","14.2076974139645","9.17171128297396","0.291166471422628","-0.650965016455302","4.58990448370156","5.37742167651898","2.27481842989697","7.54674499838114","3.48481628679124","3.99568034557234","6.84793338769904","10.229587650373","8.13545014384806","2.94809953907664","3.82213062914202",
"Ghana","GHA","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1665867346186","20.041359240014","11.150082868787","31.7572123690249","30.1289269685464","43.0453305777804","39.8377428094835","19.4581675889703","17.0484652451336","13.971165047912","27.230113843564","34.8179440663303","22.8185847230637","28.7044072059077","14.3501511250415","14.963718404163","12.7886611413214","16.1042405872748","19.4102710868683","15.6665686221496","16.5956447322347","13.9148221759821","15.2052787396605","15.5810772645484","23.9399587593999","13.2529666807363","15.7486203078991","10.6773082339139","10.5684824952629","8.48107029698721","9.36557496583738","12.1061016311773","28.183872813714","40.1057981965589","25.3677788663579",
"Gibraltar","GIB","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2791811684954","25.8186705671299","26.220213626085","0.673757277386372","1.42800163986341","5.95133830053159","1.54596823705317","1.43412666636782","3.32464044488574","4.2276753067021","6.30012395836252","1.75242631853581","0.43277237665886","15.9106965575684","16.5215833233368","27.3908453723395","37.5840418221749","13.618870145336","16.7051270191033","1.77103008660369","16.1026033748334","8.99929064251756","11.5159611123425","4.32935646096067","2.6158977058997","2.9722848994975","5.66895163278967","10.3565072127234","7.05908442039132","9.40290766328131","4.24998016732003","11.9862978624966","2.80558292389495","6.09250536857687","7.35224313072995",
"Gambia, The","GMB","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9645333920464","8.25634121281324","7.12","5.14232248435012","3.77739655145763","3.9632505001165","2.91171220906664","3.84479165558895","2.51756553982175","4.34075178696239","2.2169826127346","15.1259780529526","16.1038775945466","27.3911400597239","94.1901141376152","4.11380528257159","1.30320399765218","4.41482490193262","2.47584586803727","4.51330535299645","5.64433086097335","4.57212350369147","3.84516021372072","5.93313138058191","5.21172310682789","9.72036242675256","7.82062274860979","3.92171862000133","6.95176403794258","6.25220639943007","2.18875895856547","7.3821228563862","8.81707574079743","15.6019043954952","8.36511871776808",
"Guinea-Bissau","GNB","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2460376903082","67.8943671135919","64.9811893213623","49.0588852863271","23.2494808479149","44.7300381994029","39.2337134878286","34.138194798626","10.340339607126","-12.4222901600091","-22.9323193799366","3.76203746852637","3.37438322483159","-0.570313376444105","-5.48079611953119","3.1144126331738","-4.24338612900782","5.99026579629418","12.7627326964103","-3.82520779013052","5.21501552229329","8.45292200371514","-0.0272211604902992","-0.932275244837825","1.2975573716642","14.5196628984565","2.71774539339231","10.528296464536","-2.53156124592356","2.15004688552744","1.9334399324789","2.15263772348872","4.2879364738734","5.17485131385651","-2.69763813109206",
"Equatorial Guinea","GNQ","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3525268440096","3.55211254107566","-15.4237004844106","-2.6931154191177","24.5263467390672","7.68083409226116","0.821196361917359","-13.1471736691146","-31.5659149794624","39.1576256709104","46.5617433414043","-11.9715274350058","-1.58289027139674","0.635621901563525","16.9227635071874","42.5774877650897","12.9763712005288","3.0376538593557","19.8400389323386","-20.8302309584088","24.9065341802403","17.045106569847","4.85478204392102","-1.07267375706822","-1.27384264682834","-20.1927503678985","-6.2854221112699","12.7423831594725","9.51383429692252","-3.16368983363937","-10.1685457458373","17.9386307222713","22.1004087260455","-7.64752019845845","2.50268307057031",
"Greece","GRC","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6905968705984","19.7877437590807","14.7988124741645","14.4287485501317","11.1818886200796","9.79183641453551","8.1968567625353","6.61834396635828","5.27870900453958","3.50943982797402","1.61880051326631","3.47068701648989","2.95365642320316","3.55858829752319","2.96881070204127","1.90041788925922","3.36453600825695","3.36710379338597","4.06288884890627","2.36843430509732","1.18092065228493","0.976657802861098","-0.334569925784251","-1.9603216018036","-1.92347455777482","-0.174753732642159","-0.489961144384012","0.2036135315862","-0.234800451317412","0.245015781395267","-0.363959702932064","1.39275644673982","6.49582431023742","5.87456208154305","3.15250979607356",
"Grenada","GRD","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0159320996657328","6.66990965002674","4.01158053146258","1.88342481748877","3.19076291832734","3.05315063185311","2.6730845108079","1.78470722159389","1.73787306807156","1.12148933209397","2.69240509243271","2.14417694306613","0.372146666086891","-0.0770720974060168","2.0311480128201","2.48974192114287","4.6325878594249","2.3194437271099","7.84772902644215","-0.00989979844902678","0.479792195397422","0.224507391716472","3.92615000865237","2.92309825170382","0.775212924728535","2.75839206279986","2.64424525750435","1.5261735013888","-0.703659389914975","3.32753294754764","-0.299985587376284","2.79031777299367","2.21866294748747","2.68435391088869","1.35152402463443",
"Greenland","GRL","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.09258496640497","3.22527510688253","1.54567816586948","1.04201645406883","0.468374320351145","2.0558722906533","0.98010119241836","0.496703674994151","0.978426732690068","1.06045632023837","2.11009321468467","3.40225682840818","3.10308366667165","6.53297806665232","-0.538444084879913","-3.22917708259992","2.23838314534038","-0.0475153423214891","-2.01334418011534","5.53863543152578","2.02760491933817","2.88404565929712","3.44533181192107","1.06737253143181","0.990273554004744","8.14438057205848","3.53778245812826","3.2664996424492","1.84672035174569","0.744863000194002","0.859588494283628","0.798340349268443","5.60649669091305","1.86374739406516","",
"Guatemala","GTM","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.5312590935109","32.9750520555911","8.86138482809405","14.5043516282533","11.7222782032805","8.66781823897942","8.90000450953323","8.25733951685741","9.50243518490798","5.04155798311092","6.83011466821127","7.59238433837891","6.4691750654456","4.47123467160999","6.02385881441585","5.66843562624204","4.98133297071131","7.11535054335639","9.4074918223814","3.60017527305328","5.13757298846622","6.89464340316468","3.37775084412593","3.35844634594847","2.86031135168506","2.23162180025697","2.70719089086103","1.74791454577823","1.27161205401553","3.56578287211866","2.87232203437225","3.13055280893609","6.37205091057575","6.54005195361913","3.65872205777096",
"Guam","GUM","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23956469911589","1.79534074166956","5.0644082344359","4.40688073216","3.01294733451209","3.82348519599265","3.19692668414319","0.237584677615857","0.62907025079673","3.43097913322632","0.84049308927905","2.07782277044169","2.52246816503092","1.57407577083902","0.998991461381451","1.47239079307833","2.43881496389949","4.03539008928644","3.25017571972322","5.46517905025054","","",
"Guyana","GUY","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4446095646669","134.53764412728","11.3007436728124","16.9508888014222","16.5723972758262","12.3517087490984","3.9305797534646","1.44325370621002","2.97009281527207","11.2105069504252","6.58604372567883","0.321971564083512","2.61875157240041","4.71856672944857","6.77523783891412","7.63242891934588","5.62729611530406","12.6926","9.55474858618992","1.15311395698279","3.97225241927488","2.40931982980719","4.72761506665056","-0.53668052810572","-2.10540388667033","3.00430951684523","0.898175926516998","2.10900787395214","-2.88748792539391","2.96118846307267","-26.2960990745423","22.4176972723594","12.0604489196063","-14.0864299215933","2.38906547984274",
"High income","HIC","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.56487064640903","9.1403690716902","9.8993318780213","8.61297884671883","6.32131205869857","4.13963098722819","5.8836785061745","5.76023261906195","1.21989540552501","-4.09567587073241","-3.39418705231196","-1.77403333338671","-3.40189417417275","-6.00770820205884","-3.59083504092162","-0.150080811829284","-0.534819940036471","3.13740248990118","1.28147803017615","-0.375412596026251","0.270660047329969","3.89789826061701","3.54482094310946","1.81247345825628","2.85025714638422","3.64356544942336","1.63826566455523","2.88057737271848","3.65954652458296","2.04492054639704","0.63830994595979","0.683621362358423","1.68861422335567","2.90860125487062","3.8433247327",
"Honduras","HND","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0086874853778","26.2836710300963","3.67417388031402","10.9086143487444","21.3388006751817","23.7139686839353","18.1935778444514","16.3712580307104","10.2989949131436","7.57572728281066","9.65735340118408","8.08434938014908","5.13193992154596","5.75974076655675","6.45198385160759","7.27916415839877","5.34866346521486","6.62550716828601","7.79051363926141","7.65373242322937","4.67604329499009","7.8072052366428","3.57978742613756","1.37403051856492","6.84935672480187","6.9327703694637","3.67806814426042","4.5128429763521","1.94721691531043","3.35874088466439","3.40198228348704","4.60572808888793","9.31239503002736","6.04752279899292","5.10094474718596",
"Heavily indebted poor countries (HIPC)","HPC","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2954217843146","594.846712839931","1466.78950479419","111.758750020413","23.4978306558036","3.8344167423008","6.89048752665468","8.17944424818104","3.5134182816406","4.35088461209688","4.22808559680259","3.84070455117511","4.30049516603847","3.62413483551181","3.11436952510556","3.88062372679858","4.28626980768851","5.52922978301194","2.98499874568037","0.920113149429753","1.66934505042573","1.41145606381943","0.73288886582057","0.126544520072585","0.12437215819854","0.0151130697192627","1.23163897621677","2.02559756591751","1.98838183285723","0.803359807884533","2.08111752959877","8.01280669780672","11.7403306343319","5.50002560938484",
"Haiti","HTI","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9957500830468","14.6102588137357","20.9081659658449","18.3366424469186","56.7078918049329","15.963377388462","9.97659004101597","12.7269915008058","14.1574176285167","7.03140253670993","11.0562","13.2483298704949","10.2209698640329","17.9855214217412","19.3029246947154","10.072132103637","13.5183157532254","4.11225632167309","12.6749391714258","11.6014672379655","7.39382346704139","4.32073061328364","8.20779379091175","8.07714884191483","2.21898603934831","5.20596329822199","15.7032145295515","13.7798773975934","6.5357588755091","19.8003879006213","18.6851861283427","18.9602364056386","30.2012918564443","31.5119631448975","24.4172234397187",
"Hungary","HUN","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6660496736645","35.7154412365697","21.5091796537281","21.2784550981118","19.4910605231575","26.7327889621451","21.9654617539349","20.2614674481772","13.7610945572703","8.12344618431904","9.5965011854622","11.0275922557905","8.04647027656972","5.41081961567042","5.14275347619953","2.62270369774085","3.67229715594168","5.43984630844872","4.79998161474293","4.2136738831102","2.53120833175369","1.92745966857339","2.87712453550428","2.83480957212036","3.69012110404373","2.81115788673696","1.32255007729512","4.03729273738615","4.84538395103071","4.75293653395626","6.42661364413084","6.16694892296121","14.1824695674628","15.2103167237835","7.31765241026076",
"IBRD only","IBD","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.09394969768371","8.76703888583599","7.28885625784123","19.1525782553043","7.77657280267769","9.88204513093129","8.6765097553662","12.5713762956895","75.2711687734718","14.1611959857791","20.4474568521459","14.2957154362836","5.89605169318483","5.48742913790147","8.55072703186366","14.3317870842712","14.0874244167926","11.2585785308971","18.1497512494676","8.27475243172853","15.2642936576449","7.46594303367513","3.75387875323653","4.96599029131677","5.44317454935612","3.98024266013961","2.43892408688207","4.29267812199525","3.81832356943335","1.59848849984144","-0.401651435218994","6.00397322136207","9.56898756346934","1.53013198443368","0.891653969144144",
"IDA only","IDX","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
